dog_id,pa_hot_weather_daily_hours_outside,pa_cold_weather_daily_hours_outside,pa_moderate_weather_daily_hours_outside
77116,5.0,1.0,1.0
44866,2.0,2.0,2.0
100899,1.0,1.0,1.0
84740,1.0,1.0,1.0
90900,1.0,5.0,1.0
68111,1.0,1.0,1.0
88554,1.0,1.0,2.0
60420,2.0,2.0,3.0
32969,2.0,1.0,2.0
72557,5.0,5.0,1.0
6006,1.0,1.0,1.0
47229,1.0,1.0,1.0
84719,1.0,1.0,1.0
98359,1.0,1.0,1.0
58480,1.0,1.0,1.0
52473,1.0,5.0,1.0
4365,1.0,1.0,1.0
29022,1.0,1.0,1.0
94933,2.0,2.0,2.0
10540,1.0,1.0,1.0
62293,1.0,1.0,1.0
70292,1.0,1.0,1.0
31706,1.0,1.0,1.0
81156,1.0,1.0,1.0
12886,1.0,1.0,1.0
55423,1.0,1.0,1.0
75170,1.0,1.0,2.0
83994,1.0,1.0,1.0
70856,1.0,1.0,1.0
29920,1.0,5.0,1.0
75329,5.0,5.0,1.0
72017,4.0,4.0,4.0
56010,5.0,5.0,1.0
45215,1.0,1.0,1.0
32910,1.0,1.0,1.0
102108,5.0,1.0,1.0
43774,1.0,1.0,2.0
94393,1.0,1.0,2.0
91039,1.0,1.0,1.0
3813,1.0,2.0,2.0
7860,1.0,1.0,1.0
62861,2.0,1.0,2.0
44083,2.0,2.0,2.0
10939,1.0,1.0,1.0
42960,1.0,1.0,1.0
57390,1.0,2.0,1.0
70072,1.0,1.0,1.0
39101,5.0,5.0,1.0
44463,1.0,1.0,2.0
48338,1.0,1.0,1.0
22354,5.0,5.0,1.0
49748,1.0,1.0,2.0
102097,1.0,1.0,1.0
92099,1.0,1.0,1.0
87972,2.0,1.0,2.0
59560,1.0,1.0,1.0
51344,1.0,1.0,1.0
44285,1.0,1.0,1.0
90724,1.0,1.0,1.0
47463,1.0,1.0,1.0
93418,1.0,1.0,1.0
90578,1.0,1.0,2.0
89068,1.0,2.0,2.0
95326,1.0,2.0,1.0
39385,1.0,1.0,1.0
88601,1.0,1.0,2.0
45714,1.0,1.0,2.0
30709,1.0,1.0,1.0
72035,1.0,2.0,2.0
64516,1.0,1.0,2.0
41468,1.0,1.0,2.0
88470,1.0,1.0,2.0
28966,2.0,1.0,2.0
77380,1.0,1.0,1.0
70596,1.0,1.0,1.0
29448,2.0,1.0,2.0
59754,1.0,1.0,1.0
18304,2.0,2.0,2.0
14452,5.0,1.0,1.0
40175,1.0,1.0,1.0
93398,1.0,1.0,2.0
18268,1.0,1.0,1.0
90316,1.0,1.0,1.0
24286,1.0,1.0,1.0
33056,5.0,5.0,1.0
13171,2.0,1.0,2.0
25617,1.0,1.0,1.0
20436,1.0,1.0,1.0
22372,2.0,1.0,2.0
71243,1.0,1.0,2.0
102634,1.0,1.0,3.0
75016,2.0,2.0,2.0
29594,5.0,5.0,1.0
58315,1.0,1.0,1.0
19425,1.0,1.0,1.0
90171,1.0,1.0,2.0
35427,1.0,1.0,1.0
88155,1.0,1.0,1.0
3296,1.0,1.0,1.0
28645,1.0,1.0,2.0
80586,1.0,1.0,2.0
100436,1.0,1.0,2.0
89507,1.0,1.0,2.0
48566,2.0,1.0,2.0
37100,1.0,1.0,1.0
47734,1.0,1.0,1.0
98563,1.0,1.0,1.0
24552,1.0,2.0,2.0
59044,1.0,1.0,2.0
82282,1.0,2.0,2.0
43500,1.0,1.0,1.0
81004,1.0,2.0,2.0
89362,1.0,1.0,1.0
1636,5.0,2.0,2.0
21994,1.0,1.0,1.0
69919,1.0,1.0,1.0
88661,1.0,1.0,1.0
32641,1.0,2.0,2.0
40891,1.0,1.0,2.0
83137,1.0,1.0,1.0
20701,1.0,1.0,1.0
33882,1.0,1.0,2.0
52424,1.0,1.0,1.0
103608,1.0,1.0,1.0
102980,1.0,1.0,1.0
88662,1.0,1.0,1.0
60599,3.0,2.0,3.0
30445,1.0,2.0,2.0
94784,1.0,2.0,2.0
59124,1.0,1.0,1.0
824,2.0,2.0,2.0
24721,1.0,1.0,1.0
60758,1.0,1.0,2.0
26285,1.0,5.0,2.0
2358,1.0,1.0,1.0
79702,2.0,2.0,2.0
62794,1.0,1.0,1.0
8889,1.0,1.0,1.0
80877,1.0,1.0,1.0
54256,1.0,1.0,1.0
41196,1.0,2.0,2.0
85156,5.0,5.0,1.0
83112,2.0,2.0,2.0
95619,5.0,5.0,2.0
27846,1.0,1.0,1.0
89799,1.0,1.0,1.0
47656,1.0,1.0,1.0
11456,5.0,5.0,1.0
99032,1.0,1.0,1.0
52333,1.0,1.0,1.0
31564,2.0,1.0,2.0
48627,2.0,1.0,2.0
69929,1.0,1.0,1.0
98354,1.0,1.0,2.0
47687,5.0,5.0,1.0
87501,1.0,1.0,1.0
64571,5.0,1.0,1.0
99022,1.0,1.0,2.0
16462,5.0,5.0,1.0
903,1.0,1.0,3.0
97123,1.0,1.0,1.0
81411,1.0,1.0,2.0
4841,1.0,1.0,1.0
21292,5.0,5.0,1.0
14542,1.0,1.0,1.0
27658,1.0,1.0,1.0
82588,1.0,1.0,1.0
97559,1.0,1.0,1.0
18016,1.0,2.0,2.0
4560,1.0,1.0,1.0
15878,1.0,5.0,1.0
6393,1.0,2.0,2.0
87723,1.0,5.0,2.0
81924,2.0,2.0,2.0
39433,5.0,1.0,2.0
18006,1.0,2.0,1.0
101190,1.0,1.0,1.0
22390,1.0,1.0,2.0
87321,1.0,1.0,1.0
85301,1.0,1.0,1.0
30754,1.0,1.0,2.0
90257,5.0,1.0,1.0
79286,2.0,3.0,3.0
71267,1.0,1.0,1.0
85829,2.0,1.0,2.0
60958,1.0,1.0,1.0
49940,1.0,1.0,5.0
46245,1.0,1.0,1.0
31786,1.0,1.0,1.0
63595,1.0,1.0,1.0
52920,1.0,1.0,2.0
57114,1.0,1.0,1.0
30001,1.0,1.0,1.0
99781,1.0,1.0,1.0
7271,1.0,1.0,1.0
95954,1.0,1.0,1.0
76075,1.0,1.0,1.0
87238,5.0,1.0,2.0
96987,1.0,1.0,1.0
7521,1.0,1.0,2.0
54499,1.0,1.0,1.0
12294,5.0,2.0,2.0
99815,1.0,1.0,1.0
85812,1.0,1.0,1.0
13752,1.0,1.0,1.0
98586,1.0,2.0,2.0
2812,1.0,1.0,1.0
47981,1.0,1.0,2.0
8115,1.0,1.0,1.0
1803,1.0,1.0,1.0
90500,1.0,1.0,2.0
87337,1.0,1.0,1.0
59769,2.0,2.0,1.0
96992,1.0,1.0,1.0
24991,1.0,1.0,2.0
57511,5.0,5.0,1.0
24295,1.0,1.0,2.0
26691,1.0,1.0,1.0
23478,1.0,1.0,1.0
77127,5.0,5.0,1.0
37546,1.0,1.0,1.0
15509,1.0,1.0,2.0
80753,1.0,1.0,1.0
88626,5.0,1.0,1.0
24395,1.0,1.0,1.0
45500,1.0,2.0,2.0
14847,1.0,1.0,1.0
63679,1.0,1.0,1.0
50571,1.0,1.0,1.0
4300,1.0,1.0,1.0
43173,5.0,5.0,5.0
41137,1.0,1.0,1.0
46958,1.0,1.0,2.0
25460,1.0,1.0,1.0
87251,1.0,1.0,1.0
50025,2.0,1.0,2.0
53821,1.0,1.0,1.0
53825,1.0,2.0,2.0
88755,5.0,5.0,1.0
96478,1.0,1.0,1.0
82839,1.0,1.0,2.0
2385,1.0,2.0,2.0
86207,1.0,1.0,1.0
36158,1.0,1.0,1.0
70571,1.0,1.0,1.0
3367,2.0,2.0,2.0
87245,2.0,2.0,2.0
64650,1.0,1.0,1.0
56157,2.0,1.0,2.0
27512,1.0,1.0,2.0
64705,1.0,1.0,1.0
42766,1.0,1.0,2.0
73595,1.0,1.0,1.0
76673,1.0,1.0,1.0
90852,1.0,1.0,1.0
88603,1.0,1.0,1.0
87962,1.0,1.0,1.0
49496,1.0,5.0,1.0
86594,2.0,2.0,2.0
99944,1.0,1.0,1.0
102168,1.0,1.0,1.0
26074,1.0,1.0,1.0
45346,1.0,1.0,1.0
18463,1.0,1.0,1.0
13571,5.0,5.0,1.0
89164,1.0,1.0,1.0
95443,5.0,1.0,1.0
94411,2.0,3.0,3.0
52161,2.0,1.0,2.0
24783,2.0,1.0,2.0
94981,2.0,1.0,2.0
47403,1.0,5.0,1.0
56475,1.0,1.0,1.0
40553,1.0,1.0,1.0
7362,1.0,1.0,1.0
66847,1.0,2.0,1.0
89107,1.0,1.0,1.0
57679,1.0,1.0,1.0
95988,1.0,1.0,1.0
64934,1.0,1.0,1.0
28697,1.0,1.0,2.0
33241,1.0,5.0,1.0
17151,1.0,1.0,1.0
72831,1.0,1.0,1.0
90104,1.0,1.0,2.0
95933,1.0,1.0,1.0
5101,1.0,1.0,1.0
60123,1.0,1.0,1.0
436,1.0,1.0,1.0
92477,1.0,1.0,1.0
24680,1.0,2.0,2.0
43044,1.0,5.0,2.0
55329,5.0,5.0,1.0
4147,1.0,1.0,1.0
69930,1.0,1.0,1.0
21218,1.0,5.0,2.0
9474,2.0,1.0,2.0
101142,1.0,1.0,1.0
57700,1.0,1.0,1.0
54683,1.0,2.0,2.0
20170,1.0,2.0,2.0
67605,1.0,1.0,1.0
64696,1.0,1.0,1.0
37221,1.0,1.0,1.0
51380,1.0,1.0,1.0
10283,1.0,1.0,1.0
51615,1.0,1.0,1.0
91850,1.0,1.0,2.0
85487,1.0,1.0,1.0
88600,5.0,1.0,1.0
73446,1.0,1.0,1.0
44865,1.0,1.0,1.0
58023,1.0,1.0,1.0
21996,1.0,5.0,3.0
1721,1.0,1.0,2.0
8935,1.0,1.0,1.0
31807,1.0,1.0,1.0
5901,1.0,5.0,1.0
81296,1.0,1.0,2.0
84014,1.0,1.0,2.0
89911,1.0,1.0,1.0
24224,1.0,1.0,1.0
71,2.0,2.0,2.0
60757,1.0,1.0,1.0
80824,1.0,1.0,1.0
33037,1.0,1.0,1.0
5807,1.0,1.0,2.0
19142,1.0,1.0,1.0
72583,1.0,1.0,1.0
88712,1.0,1.0,1.0
85192,1.0,2.0,2.0
39946,1.0,1.0,1.0
13390,1.0,1.0,1.0
19014,1.0,1.0,1.0
3894,1.0,1.0,1.0
87886,1.0,1.0,1.0
37306,1.0,1.0,1.0
25183,1.0,1.0,1.0
44745,1.0,1.0,2.0
92497,1.0,1.0,1.0
55218,2.0,1.0,2.0
99881,5.0,5.0,1.0
82177,1.0,1.0,1.0
78250,1.0,1.0,2.0
19691,1.0,1.0,1.0
63646,5.0,5.0,1.0
57052,1.0,1.0,1.0
31534,1.0,1.0,1.0
7710,1.0,1.0,2.0
21514,1.0,1.0,1.0
51504,1.0,1.0,1.0
61218,1.0,1.0,1.0
85902,4.0,4.0,4.0
75467,5.0,5.0,1.0
37055,1.0,1.0,1.0
42949,1.0,1.0,2.0
66090,1.0,1.0,1.0
85920,1.0,1.0,1.0
17098,5.0,5.0,1.0
10998,1.0,1.0,1.0
55748,1.0,1.0,1.0
48426,2.0,2.0,2.0
57351,1.0,1.0,1.0
39875,1.0,1.0,1.0
95292,2.0,1.0,3.0
98978,1.0,1.0,1.0
5915,3.0,3.0,3.0
35759,1.0,1.0,2.0
100013,5.0,5.0,1.0
26836,1.0,1.0,1.0
64391,1.0,1.0,2.0
70165,5.0,5.0,1.0
81612,1.0,1.0,2.0
537,1.0,1.0,1.0
100846,1.0,2.0,2.0
2045,1.0,1.0,1.0
28538,5.0,5.0,2.0
13273,1.0,1.0,1.0
80209,1.0,1.0,1.0
84764,3.0,3.0,3.0
5357,1.0,1.0,2.0
98897,1.0,1.0,1.0
46186,1.0,1.0,2.0
40342,2.0,1.0,2.0
36190,1.0,1.0,1.0
34489,1.0,1.0,1.0
1802,1.0,1.0,2.0
96914,1.0,1.0,1.0
79211,1.0,1.0,1.0
72064,1.0,1.0,2.0
63873,1.0,1.0,1.0
86846,1.0,1.0,1.0
88896,1.0,1.0,1.0
44849,1.0,1.0,1.0
83984,1.0,1.0,2.0
29016,1.0,1.0,2.0
19559,1.0,1.0,2.0
92180,1.0,1.0,1.0
40943,1.0,1.0,2.0
71404,1.0,5.0,1.0
67400,1.0,2.0,2.0
68658,1.0,1.0,2.0
12577,3.0,3.0,3.0
3182,1.0,1.0,1.0
90376,5.0,5.0,1.0
60802,5.0,5.0,1.0
60523,5.0,5.0,2.0
91259,1.0,1.0,1.0
46135,1.0,1.0,1.0
26981,2.0,2.0,2.0
40147,1.0,1.0,1.0
65506,1.0,1.0,1.0
41298,1.0,1.0,1.0
48324,5.0,5.0,1.0
70393,3.0,3.0,4.0
86696,2.0,1.0,2.0
48987,1.0,1.0,1.0
84692,3.0,2.0,3.0
81074,1.0,2.0,3.0
84446,1.0,1.0,1.0
51861,1.0,1.0,1.0
19148,1.0,1.0,2.0
90378,1.0,1.0,1.0
14284,1.0,1.0,1.0
22034,1.0,1.0,1.0
67136,1.0,1.0,1.0
36416,1.0,2.0,2.0
89557,2.0,2.0,2.0
3718,1.0,1.0,2.0
24332,1.0,1.0,1.0
69790,1.0,1.0,1.0
80428,1.0,1.0,2.0
52296,5.0,1.0,1.0
77261,1.0,1.0,1.0
89033,1.0,1.0,1.0
29289,1.0,1.0,1.0
46789,1.0,1.0,1.0
40778,1.0,1.0,1.0
63240,1.0,1.0,1.0
7673,1.0,1.0,2.0
34180,1.0,1.0,1.0
87665,1.0,1.0,2.0
38088,1.0,1.0,2.0
62813,1.0,1.0,1.0
27441,2.0,1.0,2.0
87976,1.0,1.0,1.0
15618,1.0,1.0,1.0
5385,1.0,1.0,1.0
87069,1.0,1.0,2.0
55126,1.0,1.0,1.0
30958,1.0,1.0,1.0
69038,1.0,1.0,1.0
38246,1.0,1.0,2.0
34947,1.0,1.0,1.0
76358,1.0,1.0,1.0
67033,1.0,2.0,2.0
16835,1.0,1.0,2.0
96640,1.0,1.0,2.0
100479,1.0,1.0,2.0
45158,1.0,1.0,1.0
53496,1.0,1.0,1.0
52956,5.0,1.0,1.0
70899,1.0,1.0,2.0
47356,1.0,2.0,2.0
49642,1.0,1.0,1.0
62516,1.0,1.0,2.0
11182,2.0,2.0,2.0
49718,5.0,1.0,1.0
50112,1.0,1.0,2.0
33099,1.0,1.0,1.0
98119,1.0,1.0,2.0
91962,1.0,1.0,1.0
90552,1.0,1.0,1.0
85967,1.0,1.0,1.0
34678,1.0,1.0,2.0
66724,1.0,1.0,1.0
92511,1.0,1.0,1.0
49617,5.0,5.0,1.0
102158,1.0,1.0,1.0
5033,1.0,1.0,1.0
103134,5.0,5.0,5.0
13429,2.0,2.0,2.0
96481,1.0,1.0,1.0
63888,1.0,1.0,2.0
73825,5.0,5.0,1.0
17315,1.0,1.0,2.0
80051,1.0,1.0,1.0
61353,1.0,1.0,2.0
91275,2.0,1.0,2.0
27416,1.0,1.0,2.0
78131,1.0,1.0,2.0
95456,3.0,3.0,3.0
14882,1.0,1.0,1.0
68904,1.0,1.0,2.0
45552,1.0,1.0,1.0
93035,1.0,2.0,2.0
78911,1.0,1.0,1.0
92194,1.0,2.0,2.0
87997,1.0,1.0,1.0
103152,1.0,1.0,2.0
73328,1.0,1.0,2.0
54674,1.0,1.0,1.0
88358,1.0,1.0,1.0
20366,1.0,1.0,1.0
74760,1.0,1.0,1.0
7608,1.0,1.0,1.0
4271,1.0,2.0,2.0
99898,1.0,1.0,2.0
80097,1.0,1.0,1.0
25300,1.0,1.0,2.0
103246,1.0,1.0,1.0
19642,1.0,1.0,1.0
78783,5.0,1.0,1.0
83630,1.0,1.0,1.0
87575,1.0,1.0,2.0
13925,5.0,5.0,1.0
77325,1.0,1.0,1.0
38500,2.0,1.0,2.0
24761,5.0,5.0,1.0
77563,5.0,5.0,5.0
33295,1.0,1.0,1.0
76410,1.0,1.0,1.0
79578,1.0,1.0,1.0
76650,1.0,1.0,2.0
58157,1.0,1.0,1.0
100822,1.0,2.0,2.0
96401,1.0,1.0,2.0
87237,1.0,1.0,1.0
25644,2.0,1.0,2.0
75678,1.0,1.0,1.0
43072,2.0,1.0,2.0
59987,5.0,5.0,1.0
42879,1.0,1.0,1.0
29267,1.0,1.0,2.0
71617,1.0,5.0,1.0
30647,1.0,3.0,2.0
44327,5.0,5.0,1.0
70430,1.0,1.0,2.0
680,1.0,1.0,1.0
38476,1.0,2.0,2.0
5466,1.0,1.0,1.0
63518,1.0,1.0,1.0
47064,1.0,1.0,2.0
49268,1.0,1.0,1.0
78810,1.0,1.0,1.0
89025,1.0,1.0,1.0
7360,2.0,1.0,3.0
21239,5.0,5.0,1.0
38144,5.0,5.0,1.0
38238,5.0,2.0,2.0
89349,5.0,5.0,1.0
32067,2.0,2.0,2.0
27185,1.0,1.0,1.0
70407,1.0,1.0,1.0
25978,1.0,1.0,1.0
80456,2.0,1.0,2.0
91970,2.0,2.0,3.0
83230,5.0,5.0,1.0
43245,1.0,1.0,1.0
76852,1.0,1.0,1.0
14833,1.0,1.0,1.0
102921,1.0,1.0,1.0
47067,1.0,1.0,1.0
26259,1.0,1.0,1.0
38805,1.0,1.0,2.0
6439,1.0,1.0,1.0
68772,1.0,1.0,1.0
21285,1.0,2.0,2.0
57974,1.0,1.0,1.0
73217,1.0,1.0,1.0
102229,1.0,1.0,1.0
93973,1.0,1.0,2.0
87199,1.0,1.0,1.0
61262,1.0,1.0,2.0
82486,1.0,1.0,2.0
10265,1.0,1.0,1.0
74566,1.0,1.0,1.0
24410,1.0,1.0,1.0
98846,1.0,1.0,1.0
50807,1.0,1.0,1.0
103619,1.0,1.0,1.0
100920,1.0,1.0,2.0
95383,1.0,1.0,1.0
3260,1.0,1.0,1.0
94318,2.0,1.0,2.0
30493,1.0,2.0,2.0
69865,5.0,5.0,1.0
9564,5.0,5.0,1.0
71572,1.0,1.0,2.0
55989,1.0,1.0,2.0
98449,1.0,2.0,1.0
85432,2.0,4.0,3.0
323,5.0,5.0,1.0
72096,5.0,5.0,5.0
64508,5.0,5.0,1.0
90739,5.0,5.0,2.0
84012,1.0,1.0,2.0
59626,5.0,1.0,1.0
71364,1.0,1.0,1.0
65655,1.0,1.0,1.0
33772,1.0,1.0,1.0
32802,1.0,1.0,1.0
52157,1.0,1.0,2.0
92620,1.0,1.0,2.0
86880,1.0,1.0,1.0
97748,4.0,4.0,4.0
94483,2.0,1.0,2.0
521,1.0,2.0,2.0
87802,5.0,5.0,5.0
68409,1.0,1.0,1.0
12783,1.0,1.0,1.0
82987,1.0,1.0,1.0
3633,1.0,1.0,1.0
85242,5.0,1.0,1.0
88387,1.0,1.0,2.0
97797,1.0,1.0,2.0
78488,1.0,1.0,1.0
93020,1.0,1.0,1.0
78607,2.0,1.0,2.0
26357,5.0,1.0,2.0
88392,1.0,1.0,2.0
66905,5.0,5.0,1.0
3435,2.0,1.0,2.0
8218,5.0,5.0,1.0
14691,1.0,1.0,1.0
69679,1.0,1.0,1.0
85086,1.0,1.0,2.0
92258,1.0,1.0,1.0
80864,2.0,2.0,2.0
21207,1.0,1.0,1.0
37745,1.0,1.0,2.0
41636,2.0,1.0,2.0
39452,2.0,1.0,2.0
43224,1.0,1.0,1.0
100330,1.0,1.0,1.0
15005,1.0,1.0,1.0
73276,1.0,1.0,1.0
69028,1.0,1.0,1.0
7090,5.0,5.0,1.0
24147,2.0,2.0,2.0
54761,1.0,1.0,1.0
86661,1.0,1.0,1.0
100069,1.0,2.0,2.0
37075,1.0,1.0,1.0
72763,1.0,3.0,3.0
38564,1.0,1.0,1.0
86865,1.0,1.0,1.0
80996,1.0,1.0,2.0
54393,2.0,1.0,2.0
5435,1.0,1.0,1.0
20409,5.0,5.0,1.0
86885,1.0,1.0,2.0
93850,1.0,1.0,4.0
91219,1.0,1.0,2.0
14382,1.0,1.0,1.0
62181,1.0,1.0,1.0
21024,1.0,1.0,1.0
13051,1.0,2.0,2.0
69391,1.0,1.0,2.0
61106,1.0,1.0,1.0
87249,1.0,5.0,1.0
36854,5.0,1.0,2.0
33046,1.0,1.0,2.0
102937,1.0,1.0,2.0
5899,1.0,1.0,1.0
42874,2.0,2.0,3.0
21889,2.0,1.0,2.0
23861,1.0,1.0,1.0
82875,2.0,2.0,3.0
103340,1.0,1.0,2.0
92177,1.0,1.0,1.0
101046,1.0,1.0,1.0
9122,2.0,3.0,2.0
63414,1.0,1.0,2.0
37963,1.0,2.0,1.0
59010,1.0,1.0,1.0
88677,1.0,1.0,1.0
55416,1.0,1.0,1.0
33668,1.0,1.0,1.0
31431,1.0,1.0,1.0
20303,2.0,2.0,2.0
42721,1.0,1.0,2.0
95489,2.0,2.0,2.0
75830,1.0,1.0,1.0
96779,2.0,1.0,2.0
26955,1.0,1.0,2.0
99723,1.0,1.0,1.0
60987,2.0,2.0,2.0
45199,1.0,1.0,2.0
44041,1.0,2.0,2.0
102118,1.0,2.0,2.0
98067,1.0,1.0,1.0
83429,1.0,1.0,1.0
18263,1.0,1.0,1.0
18354,1.0,1.0,1.0
93507,5.0,5.0,1.0
69860,1.0,1.0,1.0
15134,1.0,2.0,2.0
45935,1.0,1.0,1.0
96327,1.0,1.0,1.0
38007,1.0,1.0,1.0
76719,5.0,5.0,1.0
83843,2.0,1.0,2.0
97075,1.0,1.0,1.0
82338,2.0,1.0,2.0
7579,1.0,1.0,1.0
34873,1.0,1.0,1.0
16134,1.0,1.0,2.0
31329,5.0,5.0,1.0
69838,1.0,1.0,1.0
40767,1.0,1.0,2.0
28698,1.0,1.0,2.0
22181,5.0,5.0,5.0
32109,1.0,1.0,1.0
9301,1.0,1.0,1.0
90121,1.0,1.0,1.0
93460,1.0,1.0,1.0
89554,1.0,1.0,1.0
27022,1.0,1.0,2.0
4842,5.0,5.0,1.0
34963,5.0,5.0,5.0
46072,1.0,2.0,2.0
84875,5.0,5.0,1.0
14331,1.0,1.0,1.0
4502,1.0,1.0,1.0
60405,1.0,1.0,1.0
49599,5.0,1.0,1.0
45928,1.0,1.0,1.0
28778,1.0,1.0,1.0
90195,1.0,1.0,2.0
90967,1.0,1.0,1.0
47511,1.0,1.0,1.0
77868,5.0,1.0,1.0
83221,1.0,1.0,1.0
59011,1.0,2.0,2.0
28419,1.0,1.0,1.0
28072,1.0,1.0,1.0
94617,5.0,1.0,1.0
100466,1.0,1.0,2.0
74267,1.0,2.0,2.0
386,1.0,1.0,2.0
89663,2.0,1.0,1.0
60575,1.0,1.0,2.0
36882,1.0,1.0,1.0
82557,1.0,1.0,1.0
45983,2.0,1.0,2.0
52963,1.0,1.0,1.0
60071,2.0,2.0,2.0
94726,1.0,1.0,1.0
89636,2.0,1.0,3.0
95517,1.0,1.0,1.0
90529,1.0,2.0,2.0
98209,1.0,1.0,2.0
89725,1.0,1.0,1.0
53406,1.0,1.0,1.0
52687,1.0,1.0,1.0
33417,1.0,1.0,2.0
1786,1.0,1.0,1.0
97849,5.0,1.0,1.0
76894,1.0,1.0,1.0
98749,1.0,1.0,2.0
100327,1.0,1.0,1.0
59633,1.0,2.0,2.0
96925,1.0,2.0,2.0
82367,1.0,1.0,1.0
95830,1.0,1.0,1.0
56846,2.0,1.0,2.0
95465,2.0,2.0,2.0
28562,1.0,1.0,2.0
48702,2.0,2.0,2.0
50102,1.0,1.0,1.0
49224,2.0,1.0,1.0
39790,1.0,5.0,1.0
47928,1.0,1.0,1.0
99281,1.0,1.0,1.0
21158,5.0,5.0,1.0
46168,2.0,2.0,2.0
27486,1.0,1.0,1.0
60586,1.0,1.0,1.0
95435,5.0,5.0,1.0
35801,5.0,5.0,1.0
37668,1.0,1.0,1.0
1242,2.0,1.0,2.0
85256,5.0,1.0,1.0
65451,1.0,1.0,1.0
11343,1.0,1.0,2.0
8790,1.0,1.0,1.0
10618,1.0,1.0,1.0
76994,5.0,1.0,1.0
91683,2.0,1.0,1.0
3079,1.0,1.0,1.0
82529,1.0,1.0,1.0
67095,1.0,1.0,1.0
70598,1.0,1.0,1.0
19296,1.0,1.0,1.0
76507,1.0,1.0,2.0
88792,1.0,1.0,1.0
64629,1.0,1.0,1.0
83877,1.0,1.0,1.0
67244,1.0,1.0,2.0
76780,1.0,1.0,2.0
90597,1.0,1.0,1.0
13293,1.0,1.0,2.0
49165,1.0,1.0,1.0
30366,1.0,1.0,1.0
53685,2.0,1.0,2.0
1742,3.0,2.0,2.0
3449,5.0,5.0,1.0
88126,1.0,1.0,1.0
95303,1.0,1.0,1.0
94832,5.0,5.0,1.0
48335,1.0,1.0,1.0
23601,1.0,1.0,1.0
74368,1.0,1.0,2.0
38061,1.0,1.0,1.0
40558,1.0,1.0,1.0
33437,1.0,1.0,1.0
79810,1.0,1.0,1.0
55495,1.0,2.0,1.0
61986,1.0,1.0,2.0
13061,1.0,1.0,1.0
88841,1.0,1.0,1.0
17939,1.0,2.0,2.0
88802,1.0,1.0,1.0
25569,5.0,5.0,1.0
74826,1.0,1.0,1.0
5855,5.0,5.0,5.0
64120,1.0,5.0,1.0
83885,5.0,5.0,1.0
88082,1.0,1.0,2.0
34312,1.0,1.0,1.0
97589,1.0,1.0,2.0
24490,1.0,1.0,1.0
1057,1.0,1.0,1.0
89745,1.0,1.0,1.0
89705,1.0,1.0,1.0
3345,5.0,5.0,1.0
13469,2.0,2.0,2.0
56199,1.0,1.0,1.0
100392,1.0,1.0,2.0
22400,1.0,1.0,1.0
93633,5.0,1.0,1.0
3903,1.0,1.0,2.0
89347,1.0,5.0,1.0
90723,1.0,1.0,2.0
85936,2.0,2.0,2.0
89462,1.0,1.0,1.0
77769,1.0,1.0,1.0
100056,1.0,1.0,1.0
57875,1.0,1.0,2.0
4826,1.0,1.0,1.0
17194,1.0,1.0,1.0
86164,1.0,1.0,1.0
77587,2.0,2.0,2.0
89954,1.0,2.0,2.0
46948,1.0,1.0,1.0
96566,1.0,1.0,1.0
66736,1.0,1.0,1.0
83614,1.0,1.0,1.0
27433,1.0,1.0,2.0
8057,1.0,1.0,1.0
65218,4.0,3.0,4.0
88284,1.0,1.0,1.0
36477,1.0,1.0,2.0
31921,1.0,1.0,2.0
74844,1.0,1.0,1.0
71150,1.0,1.0,1.0
35264,1.0,1.0,1.0
38826,1.0,1.0,1.0
64276,1.0,1.0,1.0
59275,1.0,1.0,1.0
87616,1.0,1.0,1.0
21165,1.0,1.0,1.0
62425,5.0,5.0,5.0
91827,1.0,1.0,2.0
18806,1.0,1.0,1.0
53693,1.0,1.0,1.0
81672,1.0,1.0,2.0
96731,1.0,1.0,1.0
25944,1.0,1.0,1.0
103059,5.0,1.0,1.0
91229,1.0,1.0,1.0
28007,1.0,1.0,1.0
96000,3.0,2.0,3.0
65210,5.0,1.0,1.0
100558,2.0,1.0,2.0
14393,1.0,1.0,1.0
87115,1.0,1.0,1.0
63811,2.0,2.0,2.0
29111,1.0,1.0,2.0
40726,1.0,2.0,2.0
88434,1.0,1.0,1.0
40845,1.0,1.0,1.0
70985,1.0,1.0,2.0
31319,5.0,5.0,1.0
55452,1.0,1.0,1.0
64969,5.0,1.0,1.0
28334,1.0,1.0,1.0
29659,1.0,1.0,1.0
3108,1.0,1.0,2.0
98409,1.0,2.0,2.0
100326,1.0,1.0,1.0
68808,5.0,5.0,1.0
46686,1.0,1.0,1.0
38882,1.0,1.0,1.0
87338,1.0,1.0,2.0
10824,1.0,1.0,1.0
40750,5.0,2.0,2.0
81586,1.0,1.0,2.0
95476,1.0,1.0,1.0
4282,1.0,1.0,1.0
26795,1.0,1.0,2.0
76419,1.0,1.0,2.0
62094,1.0,1.0,1.0
18698,1.0,1.0,1.0
49564,1.0,3.0,2.0
14834,1.0,1.0,1.0
31475,1.0,1.0,2.0
80589,1.0,3.0,4.0
74686,1.0,1.0,1.0
59976,1.0,1.0,1.0
100853,1.0,1.0,1.0
27551,1.0,1.0,2.0
62927,1.0,1.0,1.0
89169,1.0,1.0,1.0
82415,1.0,1.0,2.0
28242,1.0,2.0,2.0
75094,1.0,1.0,1.0
8696,5.0,5.0,5.0
